target	EEBR-OA.Prd	EEBR-OB.Prd	EEMAC-CN.Prd	EEMAC-CPL.Prd	EEMAC-N.Prd	GL-CN.Prd	GL-F.Prd	GL-NP.Prd	L-CN.Prd	L-RA.Prd	M-CN.Prd	M-RA.Prd	P-CN.Prd	P-RA.Prd	PP-CN.Prd	PP-PP.Prd	SA-CN.Prd	SA-RA.Prd	SUL-CN.Prd	SUL-F.Prd	SUL-LM.Prd	T-CN.Prd	T-NP.Prd	TT-CN.Prd	TT-LP.Prd	NA
k117_240975_1_EEMAC-N	0	0	0.004826665336005231	0.10216603499843645	0.32427374248237945	0.01929916182498293	0.009628617328798213	0.009649038274637147	0	0.05301875842262937	0.05797372658434234	0.048210777082349984	0.08675461851511149	0.01928658032001243	0	0	0.004819298342982226	0.004833196171624191	0	0	0	0.00967993295302081	0.009627107068415984	0	0	0
k117_285110_2_EEMAC-N	0.5578870959029899	0.632923956628953	0.8555425196913805	1.2185326777432561	0.8392398051708149	0.6135203544162073	0.42667612923014475	0.5948953730922956	0.708089171376219	0.8543410599641633	0.6701762793149975	0.4644304858933049	0.6128731827989764	0.20437346279106505	0.2976058264137793	0.613328939221784	0.6128219772936198	0.22348699097590258	0.5029507112326598	0.39027292025052196	0.3939595820656136	0.8206001828707506	0.6491879199801844	0.3739032443726204	0.7303187919614844	0
k117_294728_1_EEMAC-N	0.08556550550659354	0.10278447509311758	0.11980790153053476	0.327778964753967	0.9267678830107159	0.16253327849843754	0.1280369819642339	0.1796319426035977	0.2572167638999827	0.3845560252572755	0.39401979612078075	0.3761032155700383	0.35890509868317083	0.2821106081471757	0.128376746439993	0.11972399817491601	0.20507149268051975	0.23137073452259857	0.07713967963691101	0.02565334708044623	0.02589567804988696	0.11155677332668461	0.1450858191016188	0.027164426859489697	0.12924471306538776	0
k117_318253_1_EEMAC-N	0	0	0	0.11716660362915926	0.23312216810300415	0	0	0	0	0	0	0	0	0.01935354761279025	0	0	0	0	0	0	0	0	0	0	0	0
k117_366307_4_EEMAC-N	0	0	0.022867316100090358	0.06914750378114316	0.06879014796482089	0	0	0	0.022910564216227964	0	0.045777068259221135	0	0	0	0	0.022851301759380924	0	0.022898257272121168	0	0	0.023065549301265434	0	0.0228051962522313	0.04839127407756088	0.02302392156246798	0
k117_436932_18_EEMAC-N	0.23761857788460677	0.21717978903934657	0.4029729259415923	0.6353033619003301	0.8340593125463036	0.4079807070612827	0.4895438680780647	0.5060741889153209	0.5176090434036689	0.5210655015481914	0.4498868541697899	0.366384049982496	0.39207375330574246	0.3561052760753406	0.4753426394108975	0.39236531465366653	0.5158434152303197	0.5535441674634624	0.22767316146334393	0.2529546705327457	0.4429439745446714	0.24348616537200304	0.3606599555445469	0.27332108506770497	0.30169864625189524	0
k117_449894_1_EEMAC-N	0.08766797221332698	0.039890165333757534	0.25506857729929355	0.4499197579359715	0.88719636546629	0.167323733022602	0.11130681632090733	0.12747757994834905	0.13576145766987657	0.7561714350614489	0.18350064790767787	0.2945816224808962	0.28653811143848246	0.660896003051626	0.031886338544333495	0.06372248719187366	0.1273396316454275	0.31128545171643573	0.023950033868221893	0.03982376737250224	0.03215996588290723	0.11190002493692054	0.11128935771088876	0.04216953883901734	0.06420384984276785	0
k117_479715_3_EEMAC-N	0	0	0.008913139182782822	0.13925232124615733	0.34409725771114347	0	0	0	0	0.01335093335823981	0.031224933141673204	0.0267084624475383	0.008900278576807674	0	0	0	0	0	0	0	0	0	0	0	0	0
k117_536184_1_EEMAC-N	0	0	0.02906054754386483	0.029291650907289815	0.05828054202575104	0	0	0	0	0.02901973709117403	0	0.029026905368331555	0	0.02903032141918538	0	0	0	0	0	0	0	0.029140631493989728	0	0	0	0
k117_1669_1_GL-CN	0.026069490462756535	0.07828910953354283	0.15643808771276768	0.026280359692521703	0.013072271108579671	0.09122010367275811	0.03900939824330865	0.09121497397005116	0.3526513949918454	0.013018199816601433	0.13048603569217238	0.1041713239386852	0.1431946688782655	0.13022947926363532	0.039112915270502535	0.06513688819262786	0.09111626680236488	0.07832488001491913	0.013056872046538414	0.026052931925936045	0	0.1960864922960056	0.1950163978578658	0	0.1443836576487478	0
k117_12039_1_GL-CN	0.07932044017578055	0.12572018932203205	0.11238581419807442	0.03998102114359937	0	0.2114675930775381	0.07912806847457868	0.105727850668062	0.34441852935485834	0.013203292704989131	0.1918948667074933	0.08584260165800421	0.1914403522314769	0.09906081242565626	0.006611503845092846	0.06606300508636191	0.0924117587474222	0.11253788052696517	0.046348801719702716	0.03302919094875779	0.013336478742911767	0.26516593586948	0.14504537142414411	0.05595957760627893	0.17306132510935648	0
k117_114345_1_GL-CN	0.01483742276337739	0.014852721134909722	0.2967885706607472	0.2393190201787083	0.2678424910119622	0.34117427832622754	0.23682301344873904	0.3114894323870896	0.31221736979774495	0.3260089613646785	0.267357558237366	0.2371559927965812	0.19263422089909804	0.26683189049123585	0.16324787685596276	0.1186322899848712	0.2518852421177838	0.28233064019562165	0.029725219339991713	0.02965599697952295	0.07484034613708465	0.20832451451022446	0.3107814510543436	0.03140284807160866	0.14941055482027094	0
k117_148745_3_GL-CN	0.19806642458094315	0.09913532213123175	0.22285484980383916	0.04159761075591453	0.024829580034639493	0.28877370097589106	0.12349129029686466	0.18975490358435831	0.22327632700667135	0.16484584383152112	0.08261541904770679	0.20610820379880393	0.19780737476029364	0.024735895173743753	0.02476379842570279	0.09072913302097396	0.16482570664164062	0.12397577162124773	0.041333884881053565	0.03299010314881843	0.024976304864683874	0.21519235564792416	0.2469438410744573	0.16593339247305638	0.13296655292880918	0
k117_165735_4_GL-CN	0.08808743619520894	0.029392753403821345	0.05873289608865313	0.014799992037367486	0.014723505353873947	0.22016280660868687	0.07322816863217589	0.08806017035905692	0.16182093251672597	0.14662604003961616	0.029393696461184098	0.131996032832834	0.08797222719602533	0.05867180749982729	0	0	0.07330406426957176	0.05881236604629016	0	0	0	0.08834212495020044	0.04393000962271925	0.09321687532835413	0.05913512485518092	0
k117_176825_5_GL-CN	1.234113878815705	1.4553866382376992	0.5664164903095109	0.2556362260999838	0.04238584874600075	0.997181843266012	0.6745867655812565	0.8450218367788289	0.9147563457970294	0.16040000137667101	0.9138767445204511	0.5573165830719659	0.9032703933814116	0.27869108562417966	0.6002844794141572	0.8279095873792677	1.0044878140212226	0.37247831829317096	0.9398573896771925	0.6335599354716266	0.7248174128912804	1.0342275032048718	1.020152445683147	1.144966872719986	1.1065436241840674	0
k117_195899_2_GL-CN	0.34867943493936865	0.5638321446213805	0.9388792283402484	0.5948458338095778	0.13449355852096392	1.0457733313912625	0.3745902472338228	0.6167034366491645	1.29004100048299	0.32144939547146617	0.9129003804771599	0.40191099740766767	0.6696603833030773	0.10718887908622293	0.3487568278286476	0.45570769085534657	0.535683546585332	0.3223370062152441	0.26867025172684816	0.4020668821262246	0.5952685992749657	1.2911541338875447	0.9630809801903836	0.8798836469294964	0.6212031144642803	0
k117_244745_2_GL-CN	1.9507200819580894	2.2451694407445966	2.1771848051781975	1.923748964992277	1.351478515083632	2.454269845292107	1.5088466232690563	2.147954155379699	2.544852840761349	1.4635359300575876	2.306561096459978	1.374463194738294	2.1975719929908015	1.242811598053774	1.67309018755635	1.6811918865339135	2.126808459280683	1.3826370007588566	2.0248297214603137	1.7658342796084185	2.2435922144663323	2.3013223033902155	2.26996451749828	2.3285848389315484	2.571678698305123	0
k117_254605_3_GL-CN	0	0	0.07692497879258338	0.21710282437167747	0.035996805368846224	0.27682235242709896	0.17391690050141775	0.16915970225223248	0.16955502120318713	0.6811102999634375	0.051330903746553115	0.32271088909498025	0.06657212045777652	0.6967277140604491	0	0	0.020482017957674462	0.3235220687380943	0	0	0	0.04113971505033844	0.010228801260191982	0	0	0
k117_267233_1_GL-CN	0.5086617639115496	0.5913130390651118	0.8697650935481427	0.5954820325623154	0.18101250699762672	0.6725757896006551	0.3110043397201823	0.5741177773409102	0.9865019415458158	0.34413994103415785	0.6241837895580858	0.3606166125759778	0.7210272738811486	0.19672311926412678	0.34465380632478115	0.3115842204602646	0.4096403591534892	0.24649300475283373	0.328725955054026	0.3279604371853126	0.26484677785923605	0.8557060730470395	0.7364736907338226	0.45146212168830324	0.7104911324512179	0
k117_356773_3_GL-CN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045057861083851326	0	0	0	0	0	0	0	0
k117_469729_1_GL-CN	0.10938962664764507	0.054751207320843674	0.3008621392776594	0.16541167571175425	0.10970454969553135	0.4101071887808873	0.6274648959266835	0.5741177773409102	0.38363964393448396	0.05462538746573935	0.27376481998161656	0.2731944034666499	0.4096745874324709	0.10929062181340377	0.027353476692442952	0.08199584748954333	0.6554245746455828	0.109552446556815	0.054787659175670994	0.05466007286421876	0.05517641205400751	0.2742647670022562	0.30004483696563145	0.14469939797702028	0.13769207993240654	0
k117_479505_2_GL-CN	0.19736571789020868	0.14488409107072314	0.19739239841115733	0.03316035951768658	0.04618458047323667	0.2630876305386824	0.08531772477428039	0.12495959708969946	0.33620172300323203	0.026282026044836856	0.16464629503611375	0.12487046082980366	0.3876449162214795	0.1906141859221983	0.03290158753100449	0.03945083228270481	0.1839517084500574	0.05270919598488268	0.02636010016942661	0.10519485721038327	0.026547141648626253	0.3232960626125653	0.1771705576765328	0.0208858565004567	0.13249615238778745	0
k117_493616_2_GL-CN	0	0	0.0947483512373555	0.09550183541093735	0	0.2788728883710033	0.41477540044111694	0.6787279168240519	0.03164251510618655	0.24705104482146645	0.16859780611698047	1.130406276985591	0.00525620225385057	0.2681744408836445	0.010528508009921438	0	0.21023052394292274	1.0172874825082359	0	0	0	0	0	0	0	0
k117_572825_1_GL-CN	0.04291439199253768	0.04295863959020042	0	0	0	0.12871056386354	0.06421547095436961	0.08580221727292724	0.21500683341383167	0.021429959698097745	0.06444002685721129	0	0	0.06431332745173375	0.021461958635609082	0	0.021427341863413277	0.04297826749536588	0	0	0	0.08607694225916965	0.0428035991195726	0.04541334951894174	0.043214129701862974	0
k117_584304_2_GL-CN	0.2615095762045265	0.17451947333518925	0.3312902420000591	0.10544994326624332	0.05245248782317593	0.22658422180144025	0.1391335204011342	0.15685717845207012	0.2795088834379812	0.11317697465557873	0.13089380455371044	0.14803721737849093	0.20022845460762015	0.22643650706964596	0.09590812765287811	0.2526497050771554	0.2089165831682795	0.12221944818994673	0.13970853089796106	0.22649767693110653	0.2022560354354713	0.42836728296164905	0.35647372391769055	0.16604255917863078	0.22822462248796388	0
